"MGS"	"meanTE"	"stdevTE"	"robustDA"	"comparison"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Faecousia;Faecousia sp000435995;MGS.94"	0.179861991169032	0.0143219559320611	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron;MGS.1535"	1.51724288591404	0.0996356148362933	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Acutalibacter;Acutalibacter ornithocaccae;MGS.842"	-1.67498430099347	0.0620053821898136	"variable"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oliverpabstia;Oliverpabstia intestinalis;MGS.432"	2.10876278239501	0.096452018825945	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q fessum;MGS.378"	2.6551176490483	0.0843277848205863	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp900541315;MGS.991"	0.795097119722343	0.0890218499352618	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA932;Cryptobacteroides;Cryptobacteroides sp000433355;MGS.487"	1.27034332361639e-10	1.69646435565596e-15	"non-sig"	"UC-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus salivarius;MGS.106"	-1.29438951671936e-15	1.59463852560023e-15	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA3818;UBA3818 sp904397845;MGS.665"	4.20265748340917e-09	1.21038624910448e-08	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp000432135;MGS.1361"	2.98546839429184	0.08251200646853	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia sp900541955;MGS.892"	-0.502534944291295	0.0330091314588961	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp900549635;MGS.1392"	1.88002161504067	0.087531386143475	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A sp905209435;MGS.986"	1.11322001056861e-05	8.9907830581247e-06	"non-sig"	"UC-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium dentium;MGS.498"	-0.497925883393219	0.0467398064770335	"variable"	"UC-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Slackia_A;Slackia_A isoflavoniconvertens;MGS.203"	0.647577976828061	0.242525877687714	"variable"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;Schaedlerella glycyrrhizinilytica_A;MGS.360"	-0.117699920121815	0.0718133753918767	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter torques;MGS.209"	1.14624442924242	0.0802852836886049	"variable"	"UC-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum;MGS.711"	-0.523447312675145	0.0546923014915834	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_B;Peptococcia;Peptococcales;Peptococcaceae;UMGS1590;UMGS1590 sp900552455;MGS.86"	8.43680982930271e-10	6.73551481881595e-10	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia sp000432195;MGS.910"	-4.62375355263327e-13	2.02070822876763e-12	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio_A;Butyrivibrio_A crossotus;MGS.73"	0.365953168433427	0.247099110391596	"variable"	"UC-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Senegalimassilia;Senegalimassilia anaerobia;MGS.950"	-5.76529975694605e-15	2.16728036103754e-15	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A luti;MGS.1527"	1.55134148648247	0.137078291908517	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecis;MGS.6"	4.51419652323088	0.0889938992463775	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Angelakisella;Angelakisella sp900547385;MGS.284"	2.38454337774897	0.0653568463466267	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q saccharolyticum_A;MGS.218"	-0.359204241771844	0.0051562757803569	"robust"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii;MGS.374"	2.69994309866432	0.108298523477879	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella intestinigallinarum;MGS.890"	-1.23967339243561e-07	2.13169027856318e-07	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans;MGS.115"	1.94127340182334	0.119859694184536	"variable"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;Monoglobus pectinilyticus;MGS.2"	0.330147356689617	0.0933841439700462	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter intestini;MGS.371"	0.930157445273279	0.0662464197457907	"variable"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp900538485;MGS.1144"	4.60613666491102e-05	9.87663058664707e-06	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii;MGS.872"	0.325350104365979	0.0211069884802522	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-317;CAG-317 sp000433535;MGS.1375"	-0.263760574893377	0.0451296220108614	"non-sig"	"UC-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium bifidum;MGS.351"	-1.8790614355595	0.10589702389433	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp900555195;MGS.687"	4.61203148821645e-15	5.73983222124359e-15	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis;MGS.1498"	-1.16996125780193e-06	5.09974286193553e-06	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C;Ruminococcus_C callidus;MGS.741"	1.01453987898019	0.119783905645268	"variable"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Ventricola;Ventricola sp900542395;MGS.1019"	2.99172139144867	0.103356657808329	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B gnavus;MGS.458"	-2.902960568117	0.149503465387517	"variable"	"UC-HC"
