"MGS"	"meanTE"	"stdevTE"	"robustDA"	"comparison"
"Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp900766315;MGS.1448"	1.85493472830998e-15	1.31058290816015e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;An92;An92 sp900199495;MGS.897"	9.6241268245258e-15	6.3975895524717e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Fournierella;Fournierella massiliensis;MGS.911"	-2.69023972101427e-10	1.20311441990813e-09	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces graevenitzii;MGS.607"	5.47896061190604e-15	4.03549822614008e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;Flemingibacterium;Flemingibacterium sp900546315;MGS.524"	8.18822256628547e-16	3.06613217956986e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-452;CAG-452 sp000434035;MGS.854"	7.19727042588061e-16	9.18124018615603e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Faecousia;Faecousia sp900544705;MGS.297"	6.3215687270498e-05	1.27726538439748e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Avimonas_A;Avimonas_A narfia;MGS.649"	1.65708377507436e-11	3.61352421413184e-11	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA866;UBA866 sp900543295;MGS.23"	2.51904900986452e-10	4.56129017070961e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum faecicola;MGS.376"	1.06454888898368	0.0492804150342237	"variable"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-95;CAG-95 sp900066375;MGS.250"	3.1221786263336e-05	9.49169240164119e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;VUNA01;VUNA01 sp002299625;MGS.410"	1.35523174526891e-15	7.24824863418083e-16	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Emergencia;Emergencia sp904420065;MGS.138"	-1.60817048525165e-10	2.66248563562734e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Fimadaptatus;Fimadaptatus sp900553645;MGS.585"	8.11135964167809e-16	8.86241952342228e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Onthomonas;Onthomonas sp900545815;MGS.450"	7.2899997436254e-16	9.84777808209386e-31	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum;MGS.464"	2.53558280989906	0.0687005877117736	"robust"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Massiliomicrobiota;Massiliomicrobiota sp002160865;MGS.826"	3.57292167993972e-15	2.85066796378974e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;Christensenellaceae;QANA01;QANA01 sp003149735;MGS.1120"	8.8054741968782e-15	9.16445848119573e-16	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Bariatricus;Bariatricus massiliensis;MGS.529"	1.05806149761725e-14	4.22495894089911e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Evtepia;Evtepia gabavorous;MGS.427"	1.4513381810922	0.0595257418398366	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Lawsonibacter;Lawsonibacter sp014287875;MGS.917"	1.4476069605638	0.0335898256663289	"variable"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Bulleidia;Bulleidia moorei;MGS.949"	-6.1546813862638e-13	1.36163447086582e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-448;CAG-448 sp003150135;MGS.650"	7.28999974362537e-16	8.99212198105703e-31	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Solibaculum;Solibaculum mannosilyticum;MGS.604"	1.88654907396857e-14	8.73395937678661e-16	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;QAMH01;CACZQA01;?;MGS.1487"	6.17522525495105e-10	1.10714224866109e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA737;UBA737 sp002431945;MGS.328"	1.92204791445925e-13	1.18177556677459e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium sp900540455;MGS.448"	3.00865160022318e-12	1.07680475381753e-11	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Massilistercora;Massilistercora timonensis;MGS.397"	5.45981671647314e-15	3.1259219574114e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Ventrisoma;Ventrisoma faecale;MGS.1033"	-3.50906725405164e-13	3.52070259794511e-13	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Tidjanibacter;Tidjanibacter inops_A;MGS.280"	0.57550557492468	0.0158881207403328	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;PeH17;PeH17 sp000435055;MGS.565"	1.97796012620119	0.0320856632595113	"robust"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp902363575;MGS.445"	2.67617526700342e-10	5.81739904636254e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;Christensenellaceae;HGM11616;HGM11616 sp900761075;MGS.1058"	-1.91567873434397e-14	7.01298144601858e-14	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Monoglobales;Monoglobaceae;UMGS1820;UMGS1820 sp900545865;MGS.114"	1.16154001279292e-09	9.81032044027141e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C;Ruminococcus_C sp000433635;MGS.520"	1.58918249355541	0.0628808422406141	"robust"	"IBD-HC"
"Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio fairfieldensis;MGS.317"	6.47122657409186e-09	1.67675183527868e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Evtepia;Evtepia sp004556345;MGS.230"	1.04283740641406	0.0720073414372642	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;UMGS1766;UMGS1766 sp900554855;MGS.223"	7.19688524124501e-16	8.93694620454049e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;UBA1390;Faecimorpha;?;MGS.9"	1.00712024442635e-06	3.83335674905428e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter sp003524945;MGS.264"	-4.98857043309586e-15	2.32607321393832e-16	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Anaeroglobus;Anaeroglobus micronuciformis;MGS.63"	-5.90538953595561e-08	1.66852319365457e-07	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Copromonas;?;MGS.700"	6.3703115357773e-15	5.72131168271955e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;QALW01;QALW01;QALW01 sp003150515;MGS.563"	4.61351996394951e-10	8.42226967684501e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;AM51-8;AM51-8 sp900761925;MGS.557"	3.95329341118456e-05	1.15161785537753e-05	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Massilibacillaceae;CABIZH01;CABIZH01 sp902363205;MGS.31"	4.55618646808459e-15	1.17146212258801e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Phocea;Phocea massiliensis;MGS.185"	-9.92064267184039e-11	2.27638124477187e-10	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;CAG-1427;CAG-1427 sp900753095;MGS.996"	1.31516361384828	0.0699053926922989	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-127;CAG-127 sp900319515;MGS.237"	2.9771841741843	0.0773454275856065	"robust"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Merdibacter;Merdibacter merdigallinarum;MGS.454"	-2.98378493093889e-11	8.82640149268089e-11	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;Onthousia;Onthousia sp000438295;MGS.1225"	4.70788276643771e-08	4.01475249032171e-08	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella tanakaei;MGS.315"	-0.0394060973293997	0.0404958833739592	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;BX12;BX12 sp014333425;MGS.19"	1.61569837198759e-05	3.21084385853692e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;Onthocola_B;Onthocola_B sp900551525;MGS.1421"	5.87166477936682e-16	9.01237315661012e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_B;Lachnoclostridium_B sp900066765;MGS.440"	1.70161015571004e-05	2.0300321758063e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia stercoris;MGS.99"	0.670112790391003	0.0335343523820937	"variable"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus mucosae;MGS.326"	5.13650153978626e-15	4.64625801933809e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Fimisoma;Fimisoma avicola;MGS.714"	2.33146951839824e-09	6.16230505880082e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus ruminis;MGS.108"	1.96622619035626e-15	1.8827332730357e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A;Lachnoclostridium_A avicola;MGS.429"	7.3576257108984e-15	4.30046492428469e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;Christensenellaceae;Scybalosoma;Scybalosoma faecavium;MGS.125"	7.17009088455091e-07	1.33789453241605e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Limiplasma;Limiplasma sp900548145;MGS.754"	0.10750869738947	0.330905384747758	"variable"	"IBD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Eggerthella;Eggerthella sinensis;MGS.856"	2.47433712026194e-15	1.85904907977849e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Megasphaera;Megasphaera sp000417505;MGS.966"	1.68305947057094e-05	4.31966864480484e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS911;UMGS911 sp900545935;MGS.41"	7.56963851470494e-16	1.74908776343513e-30	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus stomatis;MGS.113"	-9.93085388647273e-07	1.79381939761031e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Dialisteraceae;Dialister;Dialister succinatiphilus;MGS.820"	1.38658573130595e-10	1.5811271828322e-15	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pullorum_B;MGS.417"	6.52426767226911e-16	8.97544556252611e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;F23-B02;F23-B02 sp900545805;MGS.870"	7.83835214586035e-16	8.90063238748588e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;CAG-217;CAG-217 sp000436335;MGS.1"	0.94686104037612	0.0375010285563377	"variable"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter sp003149875;MGS.212"	3.28664259383444e-08	5.60368493668562e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Pseudobutyricicoccus;Pseudobutyricicoccus sp003477405;MGS.920"	3.67116123403761e-09	8.34670267576919e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA4285;UBA4285 sp900545225;MGS.627"	7.1829394313381e-16	9.10880910735285e-29	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Sellimonas;Sellimonas intestinalis;MGS.233"	-0.525368144599107	0.0224984058321904	"non-sig"	"IBD-HC"
"Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;Victivallis lenta;MGS.476"	6.74186823040535e-16	6.71800115508925e-17	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp003479805;MGS.841"	-0.179459470890039	0.0099243457329	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc mesenteroides;MGS.834"	1.1706868149825e-15	7.93628763823765e-16	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;CAG-1427;CAG-1427 sp000434775;MGS.171"	4.35514181770278e-09	1.2175215213412e-15	"non-sig"	"IBD-HC"
"Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Mailhella;Mailhella merdigallinarum;MGS.294"	2.15317289209574e-12	4.69104664775011e-12	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;Alloprevotella timonensis;MGS.304"	3.69894021047833e-15	1.12226632197587e-15	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Coprobacteraceae;Coprobacter;Coprobacter secundus;MGS.684"	1.04539726087134e-09	1.14868105199843e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-303;CAG-303 sp000437755;MGS.211"	2.60170271982789e-05	4.23115478398231e-05	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Alangreenwoodia;Alangreenwoodia sp905206455;MGS.545"	7.89886149976356e-16	1.53046746725304e-30	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-417;CAG-417 sp000432835;MGS.759"	0.518720724143871	0.183237388907804	"variable"	"IBD-HC"
"Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;Limenecus;Limenecus avicola;MGS.66"	4.59222429211289e-15	5.53638245114392e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Fimivivens;Fimivivens sp900113995;MGS.1419"	2.18318209768997e-06	2.49109084083171e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha;Copromorpha sp900545775;MGS.199"	-8.81058147693472e-12	1.57039581619867e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A hydrogenotrophica;MGS.163"	-9.04616089941972e-12	2.70029615522378e-11	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS1312;UMGS1312 sp900550625;MGS.29"	1.2141314806545e-08	2.78571513603859e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp000435835;MGS.1464"	0.460357930588265	0.349233927368212	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum sp001304995;MGS.1443"	-0.430773207869359	0.00462668804137633	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Onthomonas;?;MGS.422"	1.7652186127528e-11	7.42639342383686e-11	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;QAND01;UMGS1975;UMGS1975 sp900751745;MGS.536"	8.94666566292853e-16	1.79557653314802e-30	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium sp900545535;MGS.964"	NA	NA	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium_A;Phascolarctobacterium_A succinatutens;MGS.930"	0.608121617480337	0.0199499549478189	"robust"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus intestini;MGS.91"	-0.457756254214336	0.0659100846104165	"variable"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-317;?;MGS.1462"	-0.176457804950351	0.0320616089390314	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Clostridioides;Clostridioides difficile;MGS.307"	-1.92606759177206e-09	4.12784260980749e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Scatomonas;Scatomonas sp003481995;MGS.1141"	-1.58194594257164e-10	4.2112038217484e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes rhamnosivorans;MGS.919"	-2.59106872376036e-15	5.7956204372729e-29	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;UBA6398;UBA6398 sp003150315;MGS.594"	9.25523112932515e-09	4.36855765028021e-09	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Coprobacteraceae;Coprobacter;Coprobacter fastidiosus;MGS.224"	0.526962448226566	0.0403869161577422	"non-sig"	"IBD-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Aggregatibacter;Aggregatibacter segnis;MGS.1403"	-9.52647020739549e-08	4.26036712477698e-07	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Coprobacillus;Coprobacillus cateniformis;MGS.657"	-2.61104164683655e-06	3.13969120216986e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus fermentans;MGS.457"	7.85826386308423e-16	8.52883182901141e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-269;CAG-269 sp003525075;MGS.496"	1.28046096006218	0.024656429623325	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp900066775;MGS.53"	3.31687272256207	0.0941813743273383	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UMGS1370;UMGS1370 sp900542035;MGS.853"	1.82108914465671e-08	3.4361903276832e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Scatomorpha;Scatomorpha pullicola;MGS.827"	2.16920107265952e-15	1.04452667663821e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-83;CAG-83 sp900548615;MGS.879"	7.61849002842855e-16	9.9803995761881e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-269;CAG-269 sp001916055;MGS.451"	1.57141469931337e-08	4.83594961449346e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus fermentum;MGS.252"	-1.51665561870035e-15	2.40978648227089e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;Anaerotruncus colihominis;MGS.592"	4.73864650608417e-07	5.66390563733406e-06	"non-sig"	"IBD-HC"
"Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp900319575;MGS.943"	3.90716221623168e-05	6.77414492918271e-05	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;Christensenellaceae;QANA01;QANA01 sp900554725;MGS.534"	-9.06995191159529e-08	1.51699106854761e-07	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1750;Spyradocola;Spyradocola merdavium;MGS.541"	2.50406491684579e-08	4.80873116746062e-08	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribacter laneus;MGS.257"	6.46758248250014e-05	2.37911751826352e-05	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Anaerofustaceae;Anaerofustis;?;MGS.660"	8.02793763301975e-15	3.73967789357124e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Caccovicinus;Caccovicinus merdipullorum;MGS.755"	-1.62390864961662e-06	2.2701334890464e-06	"non-sig"	"IBD-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Aphodousia;Aphodousia faecalis;MGS.883"	1.68600975109106e-05	1.30726038637987e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1750;Spyradocola;Spyradocola sp905193155;MGS.559"	3.471749928436e-11	1.30292784395959e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;AM51-8;AM51-8 sp003478275;MGS.1042"	7.18293943132576e-16	2.08244367384979e-29	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Egerieimonas;Egerieimonas sp900552095;MGS.1112"	4.95778264867775e-15	5.12111907802875e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-269;CAG-269 sp001916065;MGS.955"	0.0577877527863761	0.0919701470960121	"variable"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Amedibacterium;Amedibacterium intestinale;MGS.413"	3.29855540385765e-15	1.42624343347052e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;QALW01;QALW01;QALW01 sp900552055;MGS.601"	1.12387284262985e-14	1.0021359310556e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor avistercoris;MGS.779"	1.16843189168872e-15	7.90175395149135e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Clostridium_AQ;Clostridium_AQ sp000165065;MGS.1011"	5.26991716969603e-15	6.06973880789943e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;UBA644;UBA644;UBA644 sp900547165;MGS.205"	7.29296082109001e-16	1.54696975861192e-30	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA1394;UBA1394 sp900538575;MGS.574"	3.1975462857498e-16	7.63666557227446e-16	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium sp018380115;MGS.1003"	3.41022035839003e-05	8.03437169895386e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Caccousia;?;MGS.246"	1.66482081763212e-05	6.47031888766871e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;ER4;ER4 sp900317525;MGS.819"	3.34868271614645	0.0578959645846961	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;UMGS973;UMGS973 sp900547295;MGS.581"	1.44941596836916e-07	1.98759133209919e-15	"non-sig"	"IBD-HC"
"Archaea;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter_A;Methanobrevibacter_A smithii;MGS.994"	2.11099841958254	0.0284806205424767	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Faecaligallichristensenella;Faecaligallichristensenella faecipullorum;MGS.1075"	6.07722297638e-15	4.85069212087116e-15	"non-sig"	"IBD-HC"
