"MGS"	"meanTE"	"stdevTE"	"robustDA"	"comparison"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp000432135;MGS.1361"	0.449934884681904	0.136101905053008	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia sp900541955;MGS.892"	0.118997312115142	0.0471846848499165	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp900549635;MGS.1392"	1.03585595388316e-06	6.46569543326768e-06	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A sp905209435;MGS.986"	0.054502882121512	0.0532835148952574	"non-sig"	"CD-UC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium dentium;MGS.498"	0.053466953612388	0.100800232450971	"non-sig"	"CD-UC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Slackia_A;Slackia_A isoflavoniconvertens;MGS.203"	0.0381377756866136	0.047079799445227	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;Schaedlerella glycyrrhizinilytica_A;MGS.360"	-0.0545326288970066	0.0479598242398665	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter torques;MGS.209"	-1.53130374997683	0.137472374317606	"variable"	"CD-UC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum;MGS.711"	-1.32612835580882	0.100931621565026	"variable"	"CD-UC"
"Bacteria;Firmicutes_B;Peptococcia;Peptococcales;Peptococcaceae;UMGS1590;UMGS1590 sp900552455;MGS.86"	3.17412777231057e-06	9.41309050264434e-06	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia sp000432195;MGS.910"	-0.135412242467938	0.0888607872903832	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio_A;Butyrivibrio_A crossotus;MGS.73"	-2.41383535653234e-15	3.1280011830674e-15	"non-sig"	"CD-UC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Senegalimassilia;Senegalimassilia anaerobia;MGS.950"	6.23623028636634e-15	1.6605511309587e-15	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A luti;MGS.1527"	0.0367263940429616	0.126248641041806	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecis;MGS.6"	-0.239579160032505	0.0949026082850599	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Angelakisella;Angelakisella sp900547385;MGS.284"	0.0154973270596763	0.0601119496390374	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q saccharolyticum_A;MGS.218"	0.248376724072232	0.0708951531738779	"non-sig"	"CD-UC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii;MGS.374"	0.167875961775623	0.102048814179793	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella intestinigallinarum;MGS.890"	8.71497430881181e-10	2.35618347058939e-09	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans;MGS.115"	2.29421207729852	0.204747879775461	"robust"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;Monoglobus pectinilyticus;MGS.2"	0.304973844288156	0.0571848391431449	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter intestini;MGS.371"	-0.190804867669639	0.0445703467952575	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp900538485;MGS.1144"	-0.0549017340100046	0.0418374116289361	"non-sig"	"CD-UC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii;MGS.872"	1.58190907090907e-06	2.44889789737709e-06	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-317;CAG-317 sp000433535;MGS.1375"	-0.393645454057929	0.0421393043399718	"non-sig"	"CD-UC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium bifidum;MGS.351"	1.73622114321052	0.11754228732925	"variable"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp900555195;MGS.687"	4.05930273504463e-07	1.23160983299846e-06	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis;MGS.1498"	-0.24775832809584	0.0330307139525023	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C;Ruminococcus_C callidus;MGS.741"	0.5729802872288	0.070526742103151	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Ventricola;Ventricola sp900542395;MGS.1019"	0.258348759028575	0.025117474853417	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B gnavus;MGS.458"	-2.7834389994405	0.147991405950828	"robust"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-83;CAG-83 sp900545585;MGS.881"	0.0306523631935563	0.0325693556247157	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA1394;UBA1394 sp900066845;MGS.575"	-0.0339673677819326	0.0459548899437674	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum sp900291975;MGS.815"	-1.94371207774336e-10	8.64203039641814e-10	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C;Ruminococcus_C sp000980705;MGS.399"	0.0858486469039404	0.10653741577467	"non-sig"	"CD-UC"
